,날짜,경기타입,홈경기,상대,승패,결과,GS,IP,R,ER,rRA,TBF,AB,H,2B,3B,HR,BB,IB,HP,SO,NP,WHIP,AVG,OBP,OPS,ERA,avLI,RE24,WPA,GSC,DEC,Int
132,2021-09-04,SS,1,SSG,승리, 2:9,1,7.0,1,1,1.00,25,25,5,0,0,0,0,0,0,7,93,1.54,0.292,0.356,0.739,4.49,0.43,1.87,0.177,70,W,6일
133,2021-09-11,SS,0,롯데,승리, 13:7,1,6.0,1,1,1.00,26,21,6,2,0,1,4,0,1,4,100,1.55,0.291,0.360,0.750,4.32,1.13,1.32,0.194,56,W,7일
134,2021-09-17,SS,1,한화,패배, 15:5,1,3.2,10,9,10.00,24,21,10,2,1,1,3,1,0,0,64,1.61,0.300,0.368,0.777,4.89,0.46,-8.25,-0.469,0,L,6일
135,2021-09-24,SS,1,NC,승리, 2:3,1,7.0,1,1,1.00,27,24,5,2,1,0,1,0,1,5,97,1.57,0.295,0.364,0.771,4.69,1.29,2.87,0.312,67,,7일
136,2021-10-01,SS,0,KIA,패배, 0:6,1,2.0,3,2,2.50,12,12,5,1,0,0,0,0,0,0,45,1.59,0.298,0.365,0.775,4.76,0.93,-2.01,-0.176,36,L,7일
137,2021-10-07,SS,0,KT,패배, 2:9,1,5.0,5,1,5.00,24,21,5,0,0,0,1,0,0,1,87,1.57,0.296,0.361,0.764,4.64,0.65,-2.23,-0.290,45,L,6일
138,2021-10-14,SS,1,NC,패배, 8:4,1,5.0,1,1,1.00,21,17,2,0,0,0,1,0,3,6,86,1.53,0.290,0.358,0.752,4.53,1.20,0.77,0.177,64,,7일
139,2021-10-20,SS,0,LG,승리, 6:5,1,6.0,3,3,3.00,23,20,4,1,0,0,2,0,0,5,99,1.51,0.287,0.355,0.743,4.53,1.02,0.32,0.010,55,W,6일
140,2021-10-26,SS,0,두산,패배, 2:7,1,4.1,3,3,3.00,19,17,5,1,0,1,1,0,1,3,67,1.51,0.287,0.355,0.748,4.58,1.14,-0.53,-0.152,43,L,6일
141,2022-04-06,SS,1,LG,패배, 2:1,1,5.1,1,1,0.65,19,17,2,0,0,0,2,0,0,3,71,0.75,0.118,0.211,0.329,1.69,1.20,1.77,0.179,61,,7+일
142,2022-04-12,SS,1,NC,승리, 0:10,1,7.0,0,0,0.00,24,24,3,2,0,0,0,0,0,5,91,0.57,0.122,0.163,0.334,0.73,0.57,3.57,0.226,76,W,6일
143,2022-04-17,SS,0,두산,승리, 6:2,1,3.2,2,1,2.00,19,15,5,0,0,0,3,0,0,1,72,0.94,0.179,0.242,0.456,1.13,1.21,-0.37,-0.071,43,,5일
144,2022-04-23,SS,1,KIA,승리, 1:3,1,5.0,1,1,1.00,20,18,4,2,0,0,2,0,0,1,77,1.00,0.189,0.256,0.499,1.29,1.08,1.55,0.164,54,W,6일
145,2022-04-29,SS,1,KT,패배, 6:4,1,2.0,4,2,4.00,11,9,2,0,0,0,2,0,0,0,46,1.09,0.193,0.269,0.510,1.96,1.28,-2.98,-0.316,38,L,6일
146,2022-05-11,SS,1,두산,패배, 5:1,1,5.0,2,2,2.00,21,19,4,1,0,0,2,0,0,4,88,1.11,0.196,0.272,0.517,2.25,0.85,0.55,0.008,53,L,7+일
147,2022-05-17,SS,0,NC,승리, 11:4,1,6.0,2,2,2.00,26,25,8,3,0,0,1,0,0,2,101,1.18,0.220,0.286,0.569,2.38,0.84,1.06,0.110,49,W,6일
148,2022-05-22,SS,1,한화,패배, 6:5,1,5.0,3,2,2.30,21,19,4,0,0,1,2,0,0,4,85,1.18,0.219,0.286,0.581,2.54,0.90,0.14,0.017,51,,5일
149,2022-05-28,SS,0,롯데,승리, 6:3,1,6.0,3,1,3.00,23,23,4,1,0,0,0,0,0,6,87,1.11,0.213,0.272,0.556,2.40,0.76,0.06,0.005,62,,6일
150,2022-06-03,SS,0,한화,패배, 2:14,1,3.0,6,6,6.00,19,16,7,3,0,0,3,0,0,3,68,1.25,0.232,0.296,0.610,3.38,0.73,-4.47,-0.360,21,L,6일
151,2022-06-10,SS,0,KIA,승리, 10:6,1,4.0,4,4,4.00,21,17,7,2,0,0,2,0,1,4,96,1.33,0.248,0.313,0.645,3.81,1.19,-1.96,-0.209,34,,7일
152,2022-06-16,SS,1,두산,승리, 2:6,1,5.0,2,2,1.50,20,17,2,2,0,0,2,0,1,5,91,1.28,0.237,0.307,0.631,3.79,0.92,0.42,0.035,58,,6일
153,2022-06-22,SS,0,삼성,승리, 6:0,1,5.0,0,0,0.00,22,19,3,0,0,0,2,0,1,5,86,1.26,0.231,0.305,0.616,3.48,1.50,2.55,0.286,64,W,6일
154,2022-06-28,SS,1,KIA,승리, 2:5,1,5.1,2,2,1.50,20,20,4,3,0,0,0,0,0,1,69,1.22,0.229,0.297,0.611,3.48,0.92,1.36,0.135,53,W,6일
155,2022-07-03,SS,1,한화,승리, 1:2,1,5.0,1,1,1.00,18,15,4,1,0,1,3,0,0,1,83,1.23,0.231,0.303,0.629,3.36,0.99,1.55,0.179,53,W,5일
156,2022-07-09,SS,1,NC,승리, 1:10,1,6.0,0,0,0.00,22,20,4,0,0,0,2,0,0,2,87,1.21,0.229,0.301,0.618,3.10,0.89,3.06,0.167,64,W,6일
157,2022-07-23,SS,1,삼성,승리, 0:6,0,1.0,0,0,0.00,5,3,0,0,0,0,2,0,0,1,27,1.22,0.226,0.302,0.616,3.06,0.45,0.51,0.012,,,7+일
158,2022-07-30,SS,0,NC,패배, 3:3,1,6.0,2,2,2.00,23,22,3,0,0,1,1,0,0,5,89,1.18,0.220,0.294,0.605,3.06,0.66,1.06,0.029,62,,7일
159,2022-08-05,SS,0,LG,승리, 8:7,1,3.0,4,4,4.00,15,13,5,1,0,1,2,0,0,2,68,1.22,0.227,0.301,0.627,3.36,0.83,-2.47,-0.149,33,,6일
160,2022-08-12,SS,1,롯데,패배, 4:1,1,6.0,1,1,1.00,27,24,6,1,0,0,1,0,1,3,97,1.22,0.228,0.301,0.625,3.24,1.45,2.06,0.172,58,L,7일
161,2022-08-18,SS,0,두산,패배, 2:10,1,6.1,5,5,4.15,27,24,6,2,0,1,2,0,1,3,84,1.22,0.230,0.303,0.635,3.49,0.93,-0.90,-0.091,42,L,6일
162,2022-09-23,SS,1,두산,승리, 1:5,0,1.0,0,0,0.00,2,2,0,0,0,0,0,0,0,0,5,1.21,0.228,0.302,0.633,3.45,2.91,2.58,0.276,,,7+일
163,2022-09-24,SS,1,롯데,승리, 5:9,0,0.2,2,2,2.00,6,5,3,0,0,0,1,0,0,0,20,1.24,0.233,0.307,0.641,3.61,0.09,-1.90,-0.009,,,1일
164,2022-09-27,SS,0,NC,패배, 5:6,0,1.0,1,1,1.00,5,5,2,1,0,0,0,0,0,0,19,1.25,0.235,0.308,0.646,3.66,2.08,-0.49,-0.140,BLSV,,3일
165,2022-09-29,SS,0,SSG,승리, 14:9,0,1.2,2,2,1.65,8,5,1,0,0,0,3,0,0,1,34,1.27,0.235,0.312,0.648,3.77,1.31,-0.51,-0.036,,,2일
166,2022-10-06,SS,0,한화,패배, 2:3,0,0.2,0,0,0.00,2,2,0,0,0,0,0,0,0,1,5,1.26,0.234,0.310,0.644,3.75,4.34,0.96,0.208,,,7일
167,2023-04-05,SS,1,LG,승리, 1:2,1,6.0,1,1,1.00,24,21,5,1,0,0,3,0,0,3,104,1.33,0.238,0.333,0.619,1.50,1.06,2.14,0.253,58,W,7+일
168,2023-04-11,SS,0,두산,패배, 4:6,1,5.0,3,3,3.00,23,20,5,1,0,0,2,0,1,4,90,1.36,0.244,0.340,0.633,3.27,1.34,-0.39,-0.090,47,,6일
169,2023-04-16,SS,1,KIA,승리, 0:2,1,8.0,0,0,0.00,27,25,4,1,0,0,1,0,0,5,82,1.05,0.212,0.288,0.546,1.89,1.25,4.18,0.549,78,,5일
170,2023-04-22,SS,0,SSG,패배, 2:3,1,6.0,2,2,2.00,24,23,6,0,0,1,1,0,0,4,88,1.08,0.225,0.289,0.581,2.16,1.12,1.14,0.063,55,,6일
171,2023-04-28,SS,0,롯데,패배, 2:5,1,6.0,4,4,4.00,25,22,7,2,0,0,1,0,1,4,97,1.13,0.243,0.306,0.621,2.90,0.79,-0.86,-0.134,45,L,6일
172,2023-05-04,SS,0,삼성,패배, 1:14,1,4.0,10,9,10.00,25,21,11,2,0,2,1,0,0,0,83,1.34,0.288,0.340,0.749,4.89,0.45,-7.91,-0.333,1,L,6일
173,2023-05-10,SS,0,LG,승리, 11:1,1,6.0,1,1,1.00,27,25,7,1,0,0,2,0,0,6,99,1.37,0.287,0.339,0.734,4.39,1.46,2.14,0.160,58,W,6일
174,2023-05-16,SS,1,두산,패배, 4:1,1,6.2,2,2,2.00,28,27,7,0,0,1,1,0,0,8,102,1.34,0.283,0.332,0.723,4.15,0.92,1.12,0.036,59,L,6일
175,2023-05-21,SS,0,KIA,승리, 1:0,1,6.0,0,0,0.00,23,20,3,0,0,0,2,0,0,6,89,1.29,0.270,0.321,0.689,3.69,1.23,3.14,0.355,70,W,5일
176,2023-05-27,SS,1,롯데,패배, 6:5,1,6.0,0,0,0.00,22,20,3,0,0,0,2,0,0,6,87,1.24,0.259,0.313,0.661,3.32,1.19,3.14,0.355,70,,6일
177,2023-06-02,SS,0,SSG,패배, 2:3,1,6.2,1,1,1.00,23,22,2,0,0,1,1,0,0,6,94,1.16,0.244,0.297,0.634,3.12,0.95,2.44,0.276,71,,6일
178,2023-06-08,SS,1,LG,승리, 0:13,1,7.0,0,0,0.00,28,26,5,2,0,0,0,0,2,7,94,1.12,0.239,0.293,0.624,2.82,0.45,3.66,0.197,74,W,6일
179,2023-06-14,SS,1,KIA,승리, 1:2,1,7.0,1,1,1.00,28,27,8,1,0,0,0,0,0,3,95,1.12,0.244,0.293,0.624,2.69,1.18,2.66,0.320,60,W,6일
180,2023-06-20,SS,0,삼성,승리, 7:2,1,6.0,2,2,2.00,26,23,4,0,0,1,3,0,0,5,109,1.12,0.239,0.291,0.620,2.71,0.72,1.14,0.029,58,W,6일
181,2023-07-02,SS,1,SSG,패배, 9:5,1,5.0,2,2,2.00,23,17,4,0,0,0,5,0,0,5,92,1.16,0.239,0.297,0.621,2.76,1.22,-0.39,0.027,51,,7+일
182,2023-07-08,SS,0,두산,패배, 2:5,1,6.0,5,5,5.00,24,20,3,0,0,1,2,0,1,5,104,1.14,0.234,0.295,0.618,3.05,0.99,-1.86,-0.287,49,L,6일
183,2023-07-23,SS,0,롯데,승리, 7:6,1,5.0,4,4,4.00,22,20,6,0,0,0,2,0,0,1,69,1.16,0.237,0.299,0.621,3.25,1.18,-1.39,-0.216,38,,7+일
184,2023-07-30,SS,0,두산,승리, 10:0,1,6.0,0,0,0.00,20,20,2,1,0,0,0,0,0,5,75,1.12,0.231,0.290,0.603,3.07,0.23,3.14,0.119,73,W,7일
185,2023-08-05,SS,0,삼성,패배, 3:6,1,5.0,6,6,6.00,25,22,9,1,1,1,0,0,1,4,77,1.15,0.240,0.296,0.629,3.41,1.14,-4.39,-0.421,29,L,6일
186,2023-08-12,SS,1,키움,승리, 4:8,1,5.0,2,2,2.00,23,20,6,1,0,0,2,0,0,5,100,1.17,0.243,0.299,0.632,3.42,1.28,0.61,0.046,50,W,7일
187,2023-08-18,SS,0,SSG,승리, 8:4,1,7.0,4,4,4.00,27,23,3,0,0,1,2,1,1,4,95,1.14,0.237,0.295,0.625,3.52,0.75,-0.34,-0.048,57,,6일
188,2023-08-25,SS,0,NC,패배, 1:14,1,4.0,11,9,11.00,29,26,15,2,0,0,2,0,0,5,93,1.24,0.255,0.311,0.658,4.04,0.61,-8.91,-0.353,-5,L,7일
189,2023-09-05,SS,0,KT,승리, 5:4,1,3.0,2,2,2.00,15,14,5,0,0,1,1,0,0,3,62,1.25,0.258,0.313,0.666,4.08,1.22,-1.43,-0.037,43,,7+일
190,2023-09-10,SS,0,KIA,패배, 7:8,1,2.2,7,7,7.00,21,13,8,0,0,0,5,0,0,3,81,1.33,0.267,0.325,0.685,4.47,0.96,-6.38,-0.438,12,,5일
191,2023-09-24,SS,1,한화,승리, 1:5,1,7.0,1,1,1.00,28,27,6,1,0,1,1,0,0,8,92,1.31,0.265,0.322,0.682,4.31,0.97,1.66,0.322,68,W,7+일
192,2023-09-30,SS,0,두산,패배, 1:3,1,4.2,2,2,1.65,22,18,5,0,0,1,4,1,0,3,99,1.33,0.265,0.325,0.688,4.30,1.31,1.08,0.083,45,L,6일
193,2024-03-27,SS,1,삼성,패배, 2:2,1,4.2,2,1,2.00,22,16,3,0,0,0,5,0,1,3,83,1.71,0.188,0.409,0.597,1.93,1.43,0.42,-0.049,50,,7+일
194,2024-04-02,SS,1,NC,패배, 7:5,1,5.2,4,4,2.80,23,22,4,1,0,1,1,0,0,10,101,1.26,0.184,0.311,0.600,4.35,0.94,1.14,0.036,54,,6일
195,2024-04-07,SS,1,KT,승리, 7:16,1,5.0,4,4,4.00,22,20,6,1,0,1,2,0,0,8,98,1.37,0.224,0.328,0.690,5.28,0.85,-0.93,0.033,45,W,5일
196,2024-04-13,SS,0,두산,패배, 2:5,1,4.1,4,4,2.95,22,18,7,1,0,0,3,0,0,6,87,1.58,0.263,0.364,0.746,5.95,1.22,-0.21,-0.097,36,L,6일
197,2024-04-19,SS,0,SSG,승리, 4:1,1,6.0,1,1,1.00,24,21,2,0,0,0,3,0,0,5,91,1.40,0.227,0.330,0.650,4.91,1.08,2.68,0.249,66,W,6일
198,2024-04-25,SS,0,삼성,승리, 8:2,1,6.0,0,0,0.00,21,19,2,0,0,0,2,0,0,3,97,1.26,0.207,0.308,0.592,3.98,1.12,3.68,0.360,69,W,6일
199,2024-05-01,SS,0,NC,승리, 10:1,1,7.0,1,1,1.00,26,24,4,1,0,0,1,0,0,2,92,1.16,0.200,0.291,0.562,3.49,0.83,2.29,0.140,66,W,6일
200,2024-05-07,SS,1,SSG,패배, 4:2,1,4.2,3,3,3.00,26,20,7,2,0,0,5,0,0,6,99,1.32,0.219,0.315,0.609,3.74,1.17,-0.45,-0.136,39,L,6일
201,2024-05-18,SS,0,KT,승리, 7:6,1,6.0,2,2,2.00,27,22,5,0,0,1,3,0,1,4,101,1.32,0.220,0.318,0.620,3.65,0.63,1.68,0.152,55,W,7+일
202,2024-05-24,SS,1,NC,승리, 4:11,1,6.0,3,3,3.00,27,21,6,0,0,1,4,0,0,3,92,1.36,0.227,0.324,0.639,3.74,0.78,0.68,-0.019,47,W,6일
203,2024-05-30,SS,0,SSG,패배, 2:8,1,6.0,4,3,4.00,25,21,6,1,0,1,2,0,0,3,89,1.35,0.232,0.324,0.654,3.82,1.26,-0.32,-0.251,47,L,6일
204,2024-06-05,SS,1,키움,승리, 2:4,1,5.0,2,2,2.00,24,19,6,0,0,1,4,0,1,5,95,1.40,0.239,0.336,0.678,3.80,1.22,1.07,-0.003,48,,6일
205,2024-07-12,SS,0,한화,패배, 0:6,1,5.0,3,3,3.00,24,20,5,2,0,0,3,0,0,0,82,1.42,0.240,0.337,0.679,3.91,0.70,0.07,-0.139,42,L,7+일
206,2024-07-25,SS,0,롯데,승리, 9:6,1,0.1,4,4,2.45,5,4,3,1,0,0,0,0,1,0,13,1.45,0.247,0.344,0.696,4.40,1.19,-2.42,-0.181,29,,7+일
207,2024-07-28,SS,1,한화,패배, 9:6,1,3.0,6,6,6.00,18,15,7,2,0,2,2,0,0,1,57,1.51,0.259,0.352,0.739,4.94,0.86,-5.18,-0.490,20,L,3일
208,2024-08-03,SS,0,롯데,패배, 3:8,1,5.0,3,3,3.00,22,20,8,0,0,1,2,0,0,4,83,1.54,0.268,0.359,0.756,4.97,0.80,0.07,-0.117,41,,6일
209,2024-08-10,SS,1,NC,승리, 3:9,1,5.0,1,1,1.00,22,19,5,1,0,0,3,0,0,5,94,1.55,0.268,0.359,0.752,4.78,1.00,1.04,0.075,55,W,7일
210,2024-08-16,SS,1,KIA,패배, 3:2,1,7.0,0,0,0.00,24,22,3,0,0,0,2,0,0,5,83,1.48,0.259,0.350,0.726,4.42,0.96,4.29,0.430,74,,6일
211,2024-08-22,SS,1,SSG,승리, 3:13,1,6.0,3,1,3.00,24,22,6,0,0,0,1,0,0,4,93,1.46,0.260,0.347,0.717,4.24,0.64,0.68,0.087,55,W,6일
212,2024-08-28,SS,1,KT,패배, 8:4,1,7.0,1,1,1.00,26,24,4,0,0,0,1,0,0,8,95,1.41,0.254,0.338,0.695,4.04,0.92,3.29,0.305,72,,6일
213,2024-09-05,SS,1,SSG,패배, 4:2,1,5.0,4,2,4.00,23,21,6,1,1,0,2,0,0,5,101,1.42,0.256,0.338,0.699,4.02,0.72,-0.93,-0.194,46,L,7+일
214,2024-09-11,SS,1,키움,패배, 9:5,1,5.2,4,4,4.00,27,24,7,3,0,0,3,0,0,5,103,1.44,0.258,0.340,0.704,4.14,0.66,-0.86,-0.197,41,,6일
215,2024-09-19,SS,0,롯데,승리, 7:4,0,5.1,4,4,4.00,25,23,8,2,0,1,1,0,1,5,87,1.45,0.263,0.343,0.717,4.25,1.44,-1.39,-0.179,BLHD,W,7+일
216,2024-09-25,SS,1,한화,패배, 4:2,1,6.0,3,3,3.00,25,23,6,1,0,0,2,0,0,3,101,1.44,0.263,0.342,0.713,4.26,1.04,0.68,-0.020,49,L,6일
